Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-06-15 00:00:00+07:00,6445.0,6470.0,6405.0,6470.0,6202.35498046875,87799000,0.0,0.0
2021-06-16 00:00:00+07:00,6420.0,6435.0,6360.0,6385.0,6120.87109375,48984000,0.0,0.0
2021-06-17 00:00:00+07:00,6390.0,6390.0,6275.0,6330.0,6068.146484375,68448500,0.0,0.0
2021-06-18 00:00:00+07:00,6300.0,6345.0,6280.0,6325.0,6063.353515625,118043000,0.0,0.0
2021-06-21 00:00:00+07:00,6300.0,6300.0,6210.0,6250.0,5991.45556640625,60823500,0.0,0.0
2021-06-22 00:00:00+07:00,6250.0,6390.0,6240.0,6340.0,6077.732421875,65824000,0.0,0.0
2021-06-23 00:00:00+07:00,6295.0,6340.0,6230.0,6230.0,5972.283203125,52451000,0.0,0.0
2021-06-24 00:00:00+07:00,6310.0,6310.0,6200.0,6210.0,5953.1103515625,56010000,0.0,0.0
2021-06-25 00:00:00+07:00,6230.0,6260.0,6190.0,6190.0,5933.93798828125,68939500,0.0,0.0
2021-06-28 00:00:00+07:00,6100.0,6150.0,6055.0,6055.0,5804.5224609375,84420500,0.0,0.0
2021-06-29 00:00:00+07:00,6050.0,6090.0,6040.0,6045.0,5794.935546875,53704000,0.0,0.0
2021-06-30 00:00:00+07:00,6000.0,6070.0,6000.0,6025.0,5775.76318359375,65795000,0.0,0.0
2021-07-01 00:00:00+07:00,6060.0,6075.0,6000.0,6025.0,5775.76318359375,58153000,0.0,0.0
2021-07-02 00:00:00+07:00,6070.0,6140.0,6040.0,6100.0,5847.6611328125,67392500,0.0,0.0
2021-07-05 00:00:00+07:00,6100.0,6130.0,6070.0,6110.0,5857.2470703125,39710500,0.0,0.0
2021-07-06 00:00:00+07:00,6110.0,6110.0,6055.0,6055.0,5804.5224609375,34279500,0.0,0.0
2021-07-07 00:00:00+07:00,6180.0,6180.0,6030.0,6065.0,5814.1083984375,35595000,0.0,0.0
2021-07-08 00:00:00+07:00,6000.0,6040.0,5980.0,6015.0,5766.17724609375,47297000,0.0,0.0
2021-07-09 00:00:00+07:00,6010.0,6020.0,5990.0,6020.0,5770.97021484375,40707500,0.0,0.0
2021-07-12 00:00:00+07:00,6070.0,6180.0,6020.0,6170.0,5914.7646484375,65981500,0.0,0.0
2021-07-13 00:00:00+07:00,6170.0,6175.0,6015.0,6045.0,5794.935546875,65946500,0.0,0.0
2021-07-14 00:00:00+07:00,6020.0,6030.0,5980.0,5990.0,5742.21142578125,59321000,0.0,0.0
2021-07-15 00:00:00+07:00,6000.0,6115.0,5995.0,6115.0,5862.0400390625,49724000,0.0,0.0
2021-07-16 00:00:00+07:00,6170.0,6170.0,6055.0,6110.0,5857.2470703125,47998500,0.0,0.0
2021-07-19 00:00:00+07:00,6110.0,6110.0,6005.0,6005.0,5756.5908203125,47119000,0.0,0.0
2021-07-21 00:00:00+07:00,6050.0,6120.0,6010.0,6010.0,5761.3837890625,55009500,0.0,0.0
2021-07-22 00:00:00+07:00,6115.0,6155.0,6050.0,6155.0,5900.3857421875,60792000,0.0,0.0
2021-07-23 00:00:00+07:00,6180.0,6190.0,6025.0,6035.0,5785.34912109375,79938000,0.0,0.0
2021-07-26 00:00:00+07:00,6040.0,6060.0,6005.0,6005.0,5756.5908203125,48171500,0.0,0.0
2021-07-27 00:00:00+07:00,6005.0,6060.0,6000.0,6005.0,5756.5908203125,53107500,0.0,0.0
2021-07-28 00:00:00+07:00,6005.0,6010.0,5970.0,5980.0,5732.62451171875,74133000,0.0,0.0
2021-07-29 00:00:00+07:00,6055.0,6085.0,5980.0,6040.0,5790.142578125,84605000,0.0,0.0
2021-07-30 00:00:00+07:00,6040.0,6100.0,5960.0,5970.0,5723.03857421875,105685000,0.0,0.0
2021-08-02 00:00:00+07:00,6060.0,6065.0,5905.0,5960.0,5713.4521484375,119981500,0.0,0.0
2021-08-03 00:00:00+07:00,6025.0,6180.0,5985.0,6145.0,5890.79931640625,110071500,0.0,0.0
2021-08-04 00:00:00+07:00,6145.0,6150.0,6060.0,6120.0,5866.8330078125,41112000,0.0,0.0
2021-08-05 00:00:00+07:00,6170.0,6310.0,6140.0,6300.0,6039.38720703125,93768000,0.0,0.0
2021-08-06 00:00:00+07:00,6360.0,6360.0,6135.0,6160.0,5905.1787109375,67285000,0.0,0.0
2021-08-09 00:00:00+07:00,6135.0,6200.0,6105.0,6200.0,5943.52392578125,52858500,0.0,0.0
2021-08-10 00:00:00+07:00,6250.0,6300.0,6115.0,6300.0,6039.38720703125,60446000,0.0,0.0
2021-08-12 00:00:00+07:00,6120.0,6320.0,6120.0,6300.0,6039.38720703125,118325500,0.0,0.0
2021-08-13 00:00:00+07:00,6350.0,6435.0,6325.0,6410.0,6144.83740234375,86929000,0.0,0.0
2021-08-16 00:00:00+07:00,6420.0,6420.0,6305.0,6420.0,6154.42333984375,69282000,0.0,0.0
2021-08-18 00:00:00+07:00,6520.0,6760.0,6460.0,6600.0,6326.97705078125,186354500,0.0,0.0
2021-08-19 00:00:00+07:00,6600.0,6600.0,6530.0,6600.0,6326.97705078125,100926000,0.0,0.0
2021-08-20 00:00:00+07:00,6600.0,6600.0,6510.0,6600.0,6326.97705078125,120163500,0.0,0.0
2021-08-23 00:00:00+07:00,6515.0,6590.0,6515.0,6590.0,6317.39111328125,68253000,0.0,0.0
2021-08-24 00:00:00+07:00,6570.0,6600.0,6500.0,6600.0,6326.97705078125,59561500,0.0,0.0
2021-08-25 00:00:00+07:00,6600.0,6605.0,6585.0,6600.0,6326.97705078125,80751500,0.0,0.0
2021-08-26 00:00:00+07:00,6560.0,6580.0,6470.0,6560.0,6288.63232421875,74337000,0.0,0.0
2021-08-27 00:00:00+07:00,6490.0,6530.0,6490.0,6510.0,6240.7001953125,71572500,0.0,0.0
2021-08-30 00:00:00+07:00,6530.0,6580.0,6520.0,6565.0,6293.42529296875,74564500,0.0,0.0
2021-08-31 00:00:00+07:00,6520.0,6570.0,6515.0,6550.0,6279.04541015625,115373500,0.0,0.0
2021-09-01 00:00:00+07:00,6550.0,6600.0,6535.0,6565.0,6293.42529296875,67362500,0.0,0.0
2021-09-02 00:00:00+07:00,6525.0,6575.0,6455.0,6540.0,6269.458984375,53257000,0.0,0.0
2021-09-03 00:00:00+07:00,6560.0,6600.0,6515.0,6600.0,6326.97705078125,35764500,0.0,0.0
2021-09-06 00:00:00+07:00,6600.0,6605.0,6550.0,6575.0,6303.01171875,36780000,0.0,0.0
2021-09-07 00:00:00+07:00,6595.0,6605.0,6570.0,6570.0,6298.21826171875,53902000,0.0,0.0
2021-09-08 00:00:00+07:00,6550.0,6595.0,6420.0,6440.0,6173.595703125,77888000,0.0,0.0
2021-09-09 00:00:00+07:00,6410.0,6570.0,6410.0,6570.0,6298.21826171875,110074000,0.0,0.0
2021-09-10 00:00:00+07:00,6495.0,6565.0,6495.0,6520.0,6250.28662109375,41483500,0.0,0.0
2021-09-13 00:00:00+07:00,6560.0,6560.0,6525.0,6555.0,6283.83837890625,29929000,0.0,0.0
2021-09-14 00:00:00+07:00,6590.0,6595.0,6495.0,6545.0,6274.251953125,51990500,0.0,0.0
2021-09-15 00:00:00+07:00,6545.0,6550.0,6485.0,6495.0,6226.3212890625,44514000,0.0,0.0
2021-09-16 00:00:00+07:00,6580.0,6580.0,6480.0,6500.0,6231.1142578125,58672500,0.0,0.0
2021-09-17 00:00:00+07:00,6490.0,6535.0,6480.0,6520.0,6250.28662109375,117540000,0.0,0.0
2021-09-20 00:00:00+07:00,6570.0,6590.0,6510.0,6585.0,6312.59814453125,73157500,0.0,0.0
2021-09-21 00:00:00+07:00,6510.0,6535.0,6470.0,6490.0,6221.52783203125,57115500,0.0,0.0
2021-09-22 00:00:00+07:00,6500.0,6580.0,6500.0,6555.0,6283.83837890625,68722000,0.0,0.0
2021-09-23 00:00:00+07:00,6555.0,6590.0,6545.0,6580.0,6307.8046875,60998500,0.0,0.0
2021-09-24 00:00:00+07:00,6500.0,6585.0,6500.0,6585.0,6312.59814453125,60539500,0.0,0.0
2021-09-27 00:00:00+07:00,6585.0,6595.0,6555.0,6580.0,6307.8046875,55052500,0.0,0.0
2021-09-28 00:00:00+07:00,6540.0,6560.0,6500.0,6520.0,6250.28662109375,80186000,0.0,0.0
2021-09-29 00:00:00+07:00,6520.0,6580.0,6515.0,6580.0,6307.8046875,74079000,0.0,0.0
2021-09-30 00:00:00+07:00,6600.0,7000.0,6595.0,7000.0,6710.4306640625,156848000,0.0,0.0
2021-10-01 00:00:00+07:00,6900.0,6900.0,6710.0,6760.0,6480.3583984375,103954500,0.0,0.0
2021-10-04 00:00:00+07:00,6740.0,6960.0,6740.0,6960.0,6672.0849609375,74719000,0.0,0.0
2021-10-05 00:00:00+07:00,6910.0,6945.0,6860.0,6945.0,6657.7060546875,54986500,0.0,0.0
2021-10-06 00:00:00+07:00,6980.0,7180.0,6970.0,7180.0,6882.984375,174312000,0.0,0.0
2021-10-07 00:00:00+07:00,7175.0,7175.0,7080.0,7160.0,6863.8115234375,107263500,0.0,0.0
2021-10-08 00:00:00+07:00,7200.0,7300.0,7175.0,7290.0,6988.43359375,94643500,0.0,0.0
2021-10-11 00:00:00+07:00,7240.0,7290.0,7230.0,7255.0,6954.88232421875,47201000,0.0,0.0
2021-10-12 00:00:00+07:00,7255.0,7320.0,7245.0,7320.0,7017.19287109375,91067000,0.0,0.0
2021-10-13 00:00:00+07:00,7400.0,8250.0,7400.0,7525.0,7213.712890625,210893300,0.0,5.0
2021-10-14 00:00:00+07:00,7600.0,7900.0,7600.0,7750.0,7429.4052734375,138811900,0.0,0.0
2021-10-15 00:00:00+07:00,7800.0,7875.0,7450.0,7650.0,7333.54150390625,142378200,0.0,0.0
2021-10-18 00:00:00+07:00,7650.0,7675.0,7475.0,7525.0,7213.712890625,116644300,0.0,0.0
2021-10-19 00:00:00+07:00,7475.0,7525.0,7350.0,7500.0,7189.74658203125,134601200,0.0,0.0
2021-10-21 00:00:00+07:00,7500.0,7550.0,7350.0,7400.0,7093.88330078125,106120100,0.0,0.0
2021-10-22 00:00:00+07:00,7450.0,7550.0,7425.0,7525.0,7213.712890625,96730700,0.0,0.0
2021-10-25 00:00:00+07:00,7400.0,7525.0,7400.0,7525.0,7213.712890625,60329800,0.0,0.0
2021-10-26 00:00:00+07:00,7600.0,7600.0,7500.0,7525.0,7213.712890625,70103000,0.0,0.0
2021-10-27 00:00:00+07:00,7575.0,7575.0,7425.0,7450.0,7141.8154296875,57067000,0.0,0.0
2021-10-28 00:00:00+07:00,7350.0,7425.0,7350.0,7375.0,7069.91748046875,75271900,0.0,0.0
2021-10-29 00:00:00+07:00,7450.0,7475.0,7375.0,7475.0,7165.78076171875,60639200,0.0,0.0
2021-11-01 00:00:00+07:00,7550.0,7550.0,7400.0,7400.0,7093.88330078125,38593400,0.0,0.0
2021-11-02 00:00:00+07:00,7375.0,7425.0,7250.0,7300.0,6998.02001953125,90535400,0.0,0.0
2021-11-03 00:00:00+07:00,7300.0,7400.0,7250.0,7350.0,7045.9521484375,61621500,0.0,0.0
2021-11-04 00:00:00+07:00,7425.0,7475.0,7375.0,7375.0,7069.91748046875,61081400,0.0,0.0
2021-11-05 00:00:00+07:00,7475.0,7475.0,7375.0,7450.0,7141.8154296875,43120400,0.0,0.0
2021-11-08 00:00:00+07:00,7500.0,7600.0,7450.0,7575.0,7261.64453125,85441700,0.0,0.0
2021-11-09 00:00:00+07:00,7600.0,7675.0,7575.0,7675.0,7357.5078125,101785800,0.0,0.0
2021-11-10 00:00:00+07:00,7675.0,7675.0,7575.0,7650.0,7333.54150390625,47503900,0.0,0.0
2021-11-11 00:00:00+07:00,7700.0,7750.0,7600.0,7675.0,7357.5078125,55790000,0.0,0.0
2021-11-12 00:00:00+07:00,7750.0,7750.0,7525.0,7525.0,7213.712890625,52590100,0.0,0.0
2021-11-15 00:00:00+07:00,7625.0,7625.0,7500.0,7500.0,7189.74658203125,67344200,0.0,0.0
2021-11-16 00:00:00+07:00,7400.0,7475.0,7325.0,7475.0,7165.78076171875,98616900,0.0,0.0
2021-11-17 00:00:00+07:00,7500.0,7575.0,7425.0,7575.0,7286.01220703125,61968100,25.0,0.0
2021-11-18 00:00:00+07:00,7425.0,7500.0,7400.0,7400.0,7117.6884765625,78839600,0.0,0.0
2021-11-19 00:00:00+07:00,7425.0,7450.0,7375.0,7425.0,7141.73486328125,68203700,0.0,0.0
2021-11-22 00:00:00+07:00,7425.0,7525.0,7400.0,7475.0,7189.8271484375,66328300,0.0,0.0
2021-11-23 00:00:00+07:00,7400.0,7500.0,7400.0,7475.0,7189.8271484375,43477500,0.0,0.0
2021-11-24 00:00:00+07:00,7575.0,7575.0,7425.0,7475.0,7189.8271484375,35181400,0.0,0.0
2021-11-25 00:00:00+07:00,7450.0,7525.0,7425.0,7425.0,7141.73486328125,40216100,0.0,0.0
2021-11-26 00:00:00+07:00,7400.0,7450.0,7250.0,7275.0,6997.45703125,113288400,0.0,0.0
2021-11-29 00:00:00+07:00,7275.0,7425.0,7175.0,7400.0,7117.6884765625,87907900,0.0,0.0
2021-11-30 00:00:00+07:00,7325.0,7425.0,7275.0,7275.0,6997.45703125,144923700,0.0,0.0
2021-12-01 00:00:00+07:00,7275.0,7450.0,7275.0,7300.0,7021.50341796875,76538100,0.0,0.0
2021-12-02 00:00:00+07:00,7375.0,7500.0,7300.0,7500.0,7213.873046875,66831000,0.0,0.0
2021-12-03 00:00:00+07:00,7525.0,7525.0,7350.0,7375.0,7093.64208984375,63283700,0.0,0.0
2021-12-06 00:00:00+07:00,7450.0,7475.0,7350.0,7350.0,7069.59619140625,56944100,0.0,0.0
2021-12-07 00:00:00+07:00,7450.0,7475.0,7350.0,7350.0,7069.59619140625,51258200,0.0,0.0
2021-12-08 00:00:00+07:00,7450.0,7475.0,7400.0,7425.0,7141.73486328125,74775000,0.0,0.0
2021-12-09 00:00:00+07:00,7400.0,7450.0,7350.0,7350.0,7069.59619140625,54886400,0.0,0.0
2021-12-10 00:00:00+07:00,7325.0,7375.0,7275.0,7375.0,7093.64208984375,91092400,0.0,0.0
2021-12-13 00:00:00+07:00,7375.0,7400.0,7300.0,7300.0,7021.50341796875,59977100,0.0,0.0
2021-12-14 00:00:00+07:00,7300.0,7375.0,7275.0,7300.0,7021.50341796875,49763600,0.0,0.0
2021-12-15 00:00:00+07:00,7300.0,7375.0,7275.0,7300.0,7021.50341796875,52477600,0.0,0.0
2021-12-16 00:00:00+07:00,7375.0,7400.0,7275.0,7275.0,6997.45703125,95171400,0.0,0.0
2021-12-17 00:00:00+07:00,7325.0,7500.0,7300.0,7500.0,7213.873046875,107096800,0.0,0.0
2021-12-20 00:00:00+07:00,7350.0,7400.0,7325.0,7375.0,7093.64208984375,74753000,0.0,0.0
2021-12-21 00:00:00+07:00,7325.0,7400.0,7325.0,7375.0,7093.64208984375,52386100,0.0,0.0
2021-12-22 00:00:00+07:00,7425.0,7425.0,7325.0,7325.0,7045.5498046875,33232000,0.0,0.0
2021-12-23 00:00:00+07:00,7325.0,7350.0,7300.0,7300.0,7021.50341796875,37136400,0.0,0.0
2021-12-24 00:00:00+07:00,7300.0,7350.0,7300.0,7300.0,7021.50341796875,30802100,0.0,0.0
2021-12-27 00:00:00+07:00,7300.0,7350.0,7300.0,7350.0,7069.59619140625,20722100,0.0,0.0
2021-12-28 00:00:00+07:00,7375.0,7400.0,7325.0,7350.0,7069.59619140625,39343800,0.0,0.0
2021-12-29 00:00:00+07:00,7350.0,7375.0,7300.0,7300.0,7021.50341796875,42079500,0.0,0.0
2021-12-30 00:00:00+07:00,7350.0,7350.0,7300.0,7300.0,7021.50341796875,49954700,0.0,0.0
2022-01-03 00:00:00+07:00,7325.0,7400.0,7300.0,7325.0,7045.5498046875,54287400,0.0,0.0
2022-01-04 00:00:00+07:00,7325.0,7450.0,7325.0,7400.0,7117.6884765625,70624000,0.0,0.0
2022-01-05 00:00:00+07:00,7450.0,7525.0,7375.0,7450.0,7165.78125,76164900,0.0,0.0
2022-01-06 00:00:00+07:00,7500.0,7525.0,7425.0,7475.0,7189.8271484375,63657100,0.0,0.0
2022-01-07 00:00:00+07:00,7550.0,7700.0,7500.0,7650.0,7358.15087890625,143433300,0.0,0.0
2022-01-10 00:00:00+07:00,7575.0,7650.0,7550.0,7600.0,7310.05810546875,45351900,0.0,0.0
2022-01-11 00:00:00+07:00,7650.0,7700.0,7625.0,7700.0,7406.24365234375,110334600,0.0,0.0
2022-01-12 00:00:00+07:00,7700.0,7700.0,7650.0,7700.0,7406.24365234375,62606000,0.0,0.0
2022-01-13 00:00:00+07:00,7700.0,7750.0,7650.0,7700.0,7406.24365234375,50025200,0.0,0.0
2022-01-14 00:00:00+07:00,7700.0,7850.0,7650.0,7850.0,7550.52099609375,65898700,0.0,0.0
2022-01-17 00:00:00+07:00,7900.0,7900.0,7700.0,7750.0,7454.3359375,63902600,0.0,0.0
2022-01-18 00:00:00+07:00,7775.0,7775.0,7550.0,7675.0,7382.197265625,71476300,0.0,0.0
2022-01-19 00:00:00+07:00,7650.0,7725.0,7575.0,7675.0,7382.197265625,60389700,0.0,0.0
2022-01-20 00:00:00+07:00,7725.0,7775.0,7625.0,7775.0,7478.3818359375,59925500,0.0,0.0
2022-01-21 00:00:00+07:00,7775.0,7950.0,7700.0,7950.0,7646.70556640625,63370500,0.0,0.0
2022-01-24 00:00:00+07:00,7825.0,7850.0,7775.0,7800.0,7502.42822265625,40278300,0.0,0.0
2022-01-25 00:00:00+07:00,7675.0,7775.0,7625.0,7775.0,7478.3818359375,106796900,0.0,0.0
2022-01-26 00:00:00+07:00,7700.0,7750.0,7650.0,7700.0,7406.24365234375,53350200,0.0,0.0
2022-01-27 00:00:00+07:00,7625.0,7800.0,7625.0,7800.0,7502.42822265625,71945100,0.0,0.0
2022-01-28 00:00:00+07:00,7800.0,7825.0,7700.0,7775.0,7478.3818359375,70595000,0.0,0.0
2022-01-31 00:00:00+07:00,7775.0,7775.0,7625.0,7625.0,7334.10498046875,68122000,0.0,0.0
2022-02-02 00:00:00+07:00,7775.0,7800.0,7675.0,7800.0,7502.42822265625,65308100,0.0,0.0
2022-02-03 00:00:00+07:00,7800.0,7825.0,7700.0,7725.0,7430.28955078125,35100600,0.0,0.0
2022-02-04 00:00:00+07:00,7750.0,7800.0,7700.0,7725.0,7430.28955078125,39324700,0.0,0.0
2022-02-07 00:00:00+07:00,7775.0,7800.0,7700.0,7800.0,7502.42822265625,56813200,0.0,0.0
2022-02-08 00:00:00+07:00,7750.0,7850.0,7725.0,7725.0,7430.28955078125,61883100,0.0,0.0
2022-02-09 00:00:00+07:00,7850.0,7950.0,7800.0,7950.0,7646.70556640625,108922200,0.0,0.0
2022-02-10 00:00:00+07:00,7950.0,7950.0,7750.0,7750.0,7454.3359375,93277000,0.0,0.0
2022-02-11 00:00:00+07:00,7675.0,7825.0,7650.0,7825.0,7526.474609375,71968800,0.0,0.0
2022-02-14 00:00:00+07:00,7750.0,7775.0,7700.0,7700.0,7406.24365234375,57710700,0.0,0.0
2022-02-15 00:00:00+07:00,7750.0,7875.0,7725.0,7875.0,7574.56689453125,55617000,0.0,0.0
2022-02-16 00:00:00+07:00,7850.0,7975.0,7825.0,7975.0,7670.751953125,77055100,0.0,0.0
2022-02-17 00:00:00+07:00,7850.0,7925.0,7800.0,7900.0,7598.61376953125,48704600,0.0,0.0
2022-02-18 00:00:00+07:00,7950.0,7950.0,7850.0,7925.0,7622.66015625,56813400,0.0,0.0
2022-02-21 00:00:00+07:00,7925.0,7975.0,7900.0,7950.0,7646.70556640625,43821700,0.0,0.0
2022-02-22 00:00:00+07:00,7900.0,7950.0,7850.0,7900.0,7598.61376953125,80095500,0.0,0.0
2022-02-23 00:00:00+07:00,7900.0,8100.0,7875.0,8050.0,7742.890625,99240300,0.0,0.0
2022-02-24 00:00:00+07:00,8125.0,8150.0,7925.0,8000.0,7694.79833984375,124947700,0.0,0.0
2022-02-25 00:00:00+07:00,7950.0,8175.0,7925.0,8050.0,7742.890625,135899900,0.0,0.0
2022-03-01 00:00:00+07:00,8000.0,8175.0,8000.0,8050.0,7742.890625,136616800,0.0,0.0
2022-03-02 00:00:00+07:00,8225.0,8225.0,7975.0,7975.0,7670.751953125,100301000,0.0,0.0
2022-03-04 00:00:00+07:00,7975.0,8025.0,7900.0,7900.0,7598.61376953125,132983400,0.0,0.0
2022-03-07 00:00:00+07:00,7800.0,7850.0,7700.0,7700.0,7406.24365234375,130990900,0.0,0.0
2022-03-08 00:00:00+07:00,7700.0,7850.0,7650.0,7650.0,7358.15087890625,119256500,0.0,0.0
2022-03-09 00:00:00+07:00,7700.0,7950.0,7650.0,7850.0,7550.52099609375,132814500,0.0,0.0
2022-03-10 00:00:00+07:00,7925.0,7975.0,7800.0,7925.0,7622.66015625,86484000,0.0,0.0
2022-03-11 00:00:00+07:00,7725.0,7950.0,7725.0,7950.0,7646.70556640625,61053900,0.0,0.0
2022-03-14 00:00:00+07:00,8050.0,8100.0,7950.0,8075.0,7766.93701171875,78432100,0.0,0.0
2022-03-15 00:00:00+07:00,8150.0,8200.0,8075.0,8150.0,7839.076171875,111214500,0.0,0.0
2022-03-16 00:00:00+07:00,8275.0,8275.0,8075.0,8200.0,7887.16845703125,149761300,0.0,0.0
2022-03-17 00:00:00+07:00,8300.0,8300.0,8000.0,8000.0,7694.79833984375,132439400,0.0,0.0
2022-03-18 00:00:00+07:00,8000.0,8100.0,7900.0,7900.0,7598.61376953125,143981700,0.0,0.0
2022-03-21 00:00:00+07:00,7800.0,7950.0,7800.0,7900.0,7598.61376953125,85485500,0.0,0.0
2022-03-22 00:00:00+07:00,7900.0,7950.0,7875.0,7925.0,7622.66015625,60010900,0.0,0.0
2022-03-23 00:00:00+07:00,7925.0,7950.0,7825.0,7900.0,7598.61376953125,82208000,0.0,0.0
2022-03-24 00:00:00+07:00,7850.0,7950.0,7800.0,7925.0,7622.66015625,95245100,0.0,0.0
2022-03-25 00:00:00+07:00,7900.0,7950.0,7900.0,7950.0,7646.70556640625,85101200,0.0,0.0
2022-03-28 00:00:00+07:00,7825.0,7900.0,7800.0,7900.0,7715.0673828125,83911500,120.0,0.0
2022-03-29 00:00:00+07:00,7875.0,7900.0,7825.0,7850.0,7666.23779296875,62180600,0.0,0.0
2022-03-30 00:00:00+07:00,7900.0,7900.0,7825.0,7875.0,7690.65234375,71430600,0.0,0.0
