Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2021-10-11 00:00:00+07:00,6940.502342134735,6988.433988143953,6930.916012932891,6954.8818359375,47201000,0.0,0.0,
2021-10-12 00:00:00+07:00,6954.882216156506,7017.193359374999,6945.295886430584,7017.193359375,91067000,0.0,0.0,
2021-10-13 00:00:00+07:00,7093.883292670266,7908.721238449959,7093.883292670266,7213.71240234375,210893300,0.0,5.0,
2021-10-14 00:00:00+07:00,7285.609853830645,7573.199716481855,7285.609853830645,7429.40478515625,138811900,0.0,0.0,
2021-10-15 00:00:00+07:00,7477.336435355392,7549.233901079963,7141.814928640727,7333.54150390625,142378200,0.0,0.0,
2021-10-18 00:00:00+07:00,7333.541512017235,7357.507333951931,7165.780758474357,7213.71240234375,116644300,0.0,0.0,
2021-10-19 00:00:00+07:00,7165.781246744792,7213.712893880208,7045.95212890625,7189.7470703125,134601200,0.0,0.0,
2021-10-21 00:00:00+07:00,7189.746588629645,7237.678232553843,7045.9516568570525,7093.88330078125,106120100,0.0,0.0,
2021-10-22 00:00:00+07:00,7141.81493653966,7237.6782242784475,7117.849114604963,7213.71240234375,96730700,0.0,0.0,
2021-10-25 00:00:00+07:00,7093.883292670266,7213.712402343751,7093.883292670266,7213.71240234375,60329800,0.0,0.0,
2021-10-26 00:00:00+07:00,7285.609868147841,7285.609868147841,7189.746580409053,7213.71240234375,70103000,0.0,0.0,
2021-10-27 00:00:00+07:00,7261.644051161389,7261.644051161389,7117.8491194552225,7141.81494140625,57067000,0.0,0.0,
2021-10-28 00:00:00+07:00,7045.952145127118,7117.849615995762,7045.952145127118,7069.91796875,75271900,0.0,0.0,
2021-10-29 00:00:00+07:00,7141.814939773203,7165.780761718751,7069.91747393656,7165.78076171875,60639200,0.0,0.0,
2021-11-01 00:00:00+07:00,7237.678232553843,7237.678232553843,7093.88330078125,7093.88330078125,38593400,0.0,0.0,
2021-11-02 00:00:00+07:00,7069.917485485338,7117.84912945473,6950.088375561858,6998.02001953125,90535400,0.0,0.0,
2021-11-03 00:00:00+07:00,6998.020501169218,7093.883795705782,6950.088853900935,7045.9521484375,61621500,0.0,0.0,
2021-11-04 00:00:00+07:00,7117.849615995762,7165.781263241524,7069.917968749999,7069.91796875,61081400,0.0,0.0,
2021-11-05 00:00:00+07:00,7165.780763357278,7165.780763357278,7069.917475553168,7141.81494140625,43120400,0.0,0.0,
2021-11-08 00:00:00+07:00,7189.746577196783,7285.60986489274,7141.8149333488045,7261.64404296875,85441700,0.0,0.0,
2021-11-09 00:00:00+07:00,7285.6098585097725,7357.50732421875,7261.64403660678,7357.50732421875,101785800,0.0,0.0,
2021-11-10 00:00:00+07:00,7357.50732581444,7357.50732581444,7261.644038181678,7333.54150390625,47503900,0.0,0.0,
2021-11-11 00:00:00+07:00,7381.473146121743,7429.404789927728,7285.6098585097725,7357.50732421875,55790000,0.0,0.0,
2021-11-12 00:00:00+07:00,7429.404799756022,7429.404799756022,7213.712402343751,7213.71240234375,52590100,0.0,0.0,
2021-11-15 00:00:00+07:00,7309.576188151042,7309.576188151042,7189.7470703125,7189.7470703125,67344200,0.0,0.0,
2021-11-16 00:00:00+07:00,7093.883295882108,7165.780761718751,7021.985830045464,7165.78076171875,98616900,0.0,0.0,
2021-11-17 00:00:00+07:00,7213.872988861385,7286.011718749999,7141.734258972771,7286.01171875,61968100,25.0,0.0,
2021-11-18 00:00:00+07:00,7141.734721415752,7213.873455975507,7117.6884765625,7117.6884765625,78839600,0.0,0.0,
2021-11-19 00:00:00+07:00,7141.7353515625,7165.781598537458,7093.642857612584,7141.7353515625,68203700,0.0,0.0,
2021-11-22 00:00:00+07:00,7141.734659150293,7237.919637724707,7117.688414506689,7189.8271484375,66328300,0.0,0.0,
2021-11-23 00:00:00+07:00,7117.688414506689,7213.873393081104,7117.688414506689,7189.8271484375,43477500,0.0,0.0,
2021-11-24 00:00:00+07:00,7286.012127011915,7286.012127011915,7141.734659150293,7189.8271484375,35181400,0.0,0.0,
2021-11-25 00:00:00+07:00,7165.781598537458,7237.920339462332,7141.7353515625,7141.7353515625,40216100,0.0,0.0,
2021-11-26 00:00:00+07:00,7117.688748389175,7165.781239932346,6973.411273759665,6997.45751953125,113288400,0.0,0.0,
2021-11-29 00:00:00+07:00,6997.457252296242,7141.734721415752,6901.272272883235,7117.6884765625,87907900,0.0,0.0,
2021-11-30 00:00:00+07:00,7045.550011074421,7141.73499416076,6997.45751953125,6997.45751953125,144923700,0.0,0.0,
2021-12-01 00:00:00+07:00,6997.457173386665,7165.780885461259,6997.457173386665,7021.50341796875,76538100,0.0,0.0,
2021-12-02 00:00:00+07:00,7093.641829427083,7213.873046875,7021.503098958334,7213.873046875,66831000,0.0,0.0,
2021-12-03 00:00:00+07:00,7237.919556077861,7237.919556077861,7069.595845471399,7093.64208984375,63283700,0.0,0.0,
2021-12-06 00:00:00+07:00,7165.781173602253,7189.827419151255,7069.59619140625,7069.59619140625,56944100,0.0,0.0,
2021-12-07 00:00:00+07:00,7165.781173602253,7189.827419151255,7069.59619140625,7069.59619140625,51258200,0.0,0.0,
2021-12-08 00:00:00+07:00,7165.781598537458,7189.8278455124155,7117.689104587542,7141.7353515625,74775000,0.0,0.0,
2021-12-09 00:00:00+07:00,7117.688682504252,7165.781173602253,7069.59619140625,7069.59619140625,54886400,0.0,0.0,
2021-12-10 00:00:00+07:00,7045.549601099047,7093.642089843751,6997.457112354344,7093.64208984375,91092400,0.0,0.0,
2021-12-13 00:00:00+07:00,7093.642151715004,7117.688396297089,7021.50341796875,7021.50341796875,59977100,0.0,0.0,
2021-12-14 00:00:00+07:00,7021.50341796875,7093.642151715004,6997.457173386665,7021.50341796875,49763600,0.0,0.0,
2021-12-15 00:00:00+07:00,7021.50341796875,7093.642151715004,6997.457173386665,7021.50341796875,52477600,0.0,0.0,
2021-12-16 00:00:00+07:00,7093.64250261759,7117.688748389175,6997.45751953125,6997.45751953125,95171400,0.0,0.0,
2021-12-17 00:00:00+07:00,7045.549342447917,7213.873046875,7021.503098958334,7213.873046875,107096800,0.0,0.0,
2021-12-20 00:00:00+07:00,7069.595845471399,7117.688334216103,7045.549601099047,7093.64208984375,74753000,0.0,0.0,
2021-12-21 00:00:00+07:00,7045.549601099047,7117.688334216103,7045.549601099047,7093.64208984375,52386100,0.0,0.0,
2021-12-22 00:00:00+07:00,7141.734784956271,7141.734784956271,7045.5498046875,7045.5498046875,33232000,0.0,0.0,
2021-12-23 00:00:00+07:00,7045.549662550834,7069.595907132919,7021.50341796875,7021.50341796875,37136400,0.0,0.0,
2021-12-24 00:00:00+07:00,7021.50341796875,7069.595907132919,7021.50341796875,7021.50341796875,30802100,0.0,0.0,
2021-12-27 00:00:00+07:00,7021.503700308248,7069.59619140625,7021.503700308248,7069.59619140625,20722100,0.0,0.0,
2021-12-28 00:00:00+07:00,7093.642436955251,7117.688682504252,7045.549945857249,7069.59619140625,39343800,0.0,0.0,
2021-12-29 00:00:00+07:00,7069.595907132919,7093.642151715004,7021.50341796875,7021.50341796875,42079500,0.0,0.0,
2021-12-30 00:00:00+07:00,7069.595907132919,7069.595907132919,7021.50341796875,7021.50341796875,49954700,0.0,0.0,
2022-01-03 00:00:00+07:00,7045.5498046875,7117.688539889079,7021.503559620307,7045.5498046875,54287400,0.0,0.0,
2022-01-04 00:00:00+07:00,7045.549742002745,7165.780966269003,7045.549742002745,7117.6884765625,70624000,0.0,0.0,
2022-01-05 00:00:00+07:00,7165.780761718749,7237.9194942192735,7093.642029218225,7165.78076171875,76164900,0.0,0.0,
2022-01-06 00:00:00+07:00,7213.873393081104,7237.919637724707,7141.734659150293,7189.8271484375,63657100,0.0,0.0,
2022-01-07 00:00:00+07:00,7261.965900097018,7406.243368310866,7213.873410692402,7358.15087890625,143433300,0.0,0.0,
2022-01-10 00:00:00+07:00,7286.01186170076,7358.150593004728,7261.96561793277,7310.05810546875,45351900,0.0,0.0,
2022-01-11 00:00:00+07:00,7358.150675984171,7406.243164062499,7334.1044319450075,7406.2431640625,110334600,0.0,0.0,
2022-01-12 00:00:00+07:00,7406.243164062499,7406.243164062499,7358.150675984171,7406.2431640625,62606000,0.0,0.0,
2022-01-13 00:00:00+07:00,7406.243164062499,7454.335652140827,7358.150675984171,7406.2431640625,50025200,0.0,0.0,
2022-01-14 00:00:00+07:00,7406.243524830811,7550.520996093749,7358.151034409832,7550.52099609375,65898700,0.0,0.0,
2022-01-17 00:00:00+07:00,7598.613407258065,7598.613407258065,7406.243447580646,7454.3359375,63902600,0.0,0.0,
2022-01-18 00:00:00+07:00,7478.38224628461,7478.38224628461,7261.966039800489,7382.197265625,71476300,0.0,0.0,
2022-01-19 00:00:00+07:00,7358.151020460098,7430.2897559548055,7286.012284965392,7382.197265625,60389700,0.0,0.0,
2022-01-20 00:00:00+07:00,7430.289833387762,7478.38232421875,7334.104851725784,7478.38232421875,59925500,0.0,0.0,
2022-01-21 00:00:00+07:00,7478.381858969635,7646.70556640625,7406.243127211085,7646.70556640625,63370500,0.0,0.0,
2022-01-24 00:00:00+07:00,7526.473977113382,7550.520219851763,7478.381491636619,7502.427734375,40278300,0.0,0.0,
2022-01-25 00:00:00+07:00,7382.197342556773,7478.38232421875,7334.104851725784,7478.38232421875,106796900,0.0,0.0,
2022-01-26 00:00:00+07:00,7406.243164062499,7454.335652140827,7358.150675984171,7406.2431640625,53350200,0.0,0.0,
2022-01-27 00:00:00+07:00,7334.10403520633,7502.427734375,7334.10403520633,7502.427734375,71945100,0.0,0.0,
2022-01-28 00:00:00+07:00,7502.428569634245,7526.474815049739,7406.243587972267,7478.38232421875,70595000,0.0,0.0,
2022-01-31 00:00:00+07:00,7478.382455494364,7478.382455494364,7334.104980468749,7334.10498046875,68122000,0.0,0.0,
2022-02-02 00:00:00+07:00,7478.381491636619,7502.427734375,7382.196520683093,7502.427734375,65308100,0.0,0.0,
2022-02-03 00:00:00+07:00,7502.42828428398,7526.47452878489,7406.243306280339,7430.28955078125,35100600,0.0,0.0,
2022-02-04 00:00:00+07:00,7454.33579528216,7502.42828428398,7406.243306280339,7430.28955078125,39324700,0.0,0.0,
2022-02-07 00:00:00+07:00,7478.381491636619,7502.427734375,7406.242763421475,7502.427734375,56813200,0.0,0.0,
2022-02-08 00:00:00+07:00,7454.33579528216,7550.5207732858,7430.289550781249,7430.28955078125,61883100,0.0,0.0,
2022-02-09 00:00:00+07:00,7550.520590728184,7646.70556640625,7502.428102889151,7646.70556640625,108922200,0.0,0.0,
2022-02-10 00:00:00+07:00,7646.7058971774195,7646.7058971774195,7454.3359375,7454.3359375,93277000,0.0,0.0,
2022-02-11 00:00:00+07:00,7382.197140824681,7526.474609375,7358.150896066294,7526.474609375,71968800,0.0,0.0,
2022-02-14 00:00:00+07:00,7454.335652140827,7478.381896179992,7406.243164062499,7406.2431640625,57710700,0.0,0.0,
2022-02-15 00:00:00+07:00,7454.335673983135,7574.56689453125,7430.289429873512,7574.56689453125,55617000,0.0,0.0,
2022-02-16 00:00:00+07:00,7550.520731289185,7670.751953125,7526.474486922022,7670.751953125,77055100,0.0,0.0,
2022-02-17 00:00:00+07:00,7550.521277319027,7622.6600156373615,7502.428785106804,7598.61376953125,48704600,0.0,0.0,
2022-02-18 00:00:00+07:00,7646.7059129781155,7646.7059129781155,7550.520932940655,7622.65966796875,56813400,0.0,0.0,
2022-02-21 00:00:00+07:00,7622.659322486734,7670.751810325767,7598.613078567218,7646.70556640625,43821700,0.0,0.0,
2022-02-22 00:00:00+07:00,7598.61376953125,7646.706261743473,7550.521277319027,7598.61376953125,80095500,0.0,0.0,
2022-02-23 00:00:00+07:00,7598.613159937889,7790.983113354037,7574.56691576087,7742.890625,99240300,0.0,0.0,
2022-02-24 00:00:00+07:00,7815.030059814454,7839.076306152345,7622.6600891113285,7694.798828125,124947700,0.0,0.0,
2022-02-25 00:00:00+07:00,7646.705648291926,7863.1218458850935,7622.659404114907,7742.890625,135899900,0.0,0.0,
2022-03-01 00:00:00+07:00,7694.798136645963,7863.1218458850935,7694.798136645963,7742.890625,136616800,0.0,0.0,
